"Vibe","ListenTime","RecentPopularity","AudienceInteraction","rank"
0.741992931300862,0.587284800954444,2.38974291926991,0.608868465841428,99
2.02719524148384,-1.12228735624847,-0.165248038447181,-0.900794624831981,100
1.33309454933879,-0.907351956193673,-0.21678615295563,0.669729938554468,101
-1.25860551655711,-0.471272019782182,0.473528818003445,1.55609717881541,102
0.491244378272831,1.62020885759809,0.0451637309223996,0.373460587781972,103
0.2858446903912,-0.952910049216102,0.207017557256457,-0.470590287119795,106
0.452751634198592,0.464719555473581,0.855608011103603,0.711814837129917,109
0.203427302918786,-0.696530322292189,1.41192208887516,0.92640438798225,110
0.464215968342226,-1.48566069620589,0.276280461035588,1.48039406088542,111
1.23728821443149,0.52038585849548,0.660880254783597,-0.0506837602868755,112
-1.22460593018977,-0.188121388850103,-0.27271676537193,0.0238271793323118,113
1.07994109066262,0.892818142632739,0.247410504324355,0.334361092794897,114
-1.18511590273125,-0.0242715737173736,1.41351147874283,1.14091900662033,115
0.687632241765012,-0.135580901205042,0.141998451291326,-1.32046723286631,121
0.344030400601471,-0.133215624022717,0.037657747681274,-0.481717403844902,122
-1.41649939226587,0.220611289714406,1.46704462075334,0.748412498213377,123
-0.73148362056059,0.241225500660473,0.396551103722369,0.703003592703419,124
-0.349720510819096,-0.675067192020739,-0.349265960099766,-1.01173407924696,125
0.147408012508878,-0.544862654340378,0.402800539152725,-3.04743575795514,126
0.428477832641727,0.727394912084429,0.466366333408892,0.679395676570759,127
-1.19242486268699,-1.15337855176301,2.96008698729388,-0.13832362089215,128
0.883326132754034,-0.727364995660004,1.24296139173385,-0.174393414762252,129
1.22701847593329,1.07614487020941,-0.276972151223323,-0.147365373390557,130
-1.51336365075234,1.66596059566745,0.240381961682949,0.275155952991835,131
-3.52913656544277,-0.0410785324278665,0.155497590015587,0.76796835775738,134
1.39577357872485,-0.59265123632089,1.21465404777325,-1.61848140682665,135
1.1617336787838,0.125701169901417,0.500517050880837,0.090073689406944,137
0.735906925081838,1.17889127041006,1.2560076695732,-0.479550721435334,139
-0.727892862547175,0.681296167739318,-0.0498091980403762,0.464399587550591,141
-1.40861115453577,-0.64263993824517,1.55557752255837,-0.534191430393624,143
-1.21533916278486,-0.0629593072867577,1.14721777725939,-1.81072559776554,144
0.601619189450794,0.666635483635021,-0.450082709676676,0.217711978424193,145
1.14224723372149,-0.496144798155462,0.478097673075324,0.047931082818389,146
0.523639325216372,0.0945996941314983,2.59733802173025,-1.06269340773256,147
1.79056421817934,0.745691897872399,0.103826188464378,0.179989628521926,151
-0.724641585749876,0.157974307255689,-0.578122160031859,0.3749531643984,152
0.667535629976588,1.77473502833433,-0.432556027923882,-0.00412279929030652,153
1.32041718006596,0.485988253155536,0.848155279084366,0.387573848841625,154
1.41302024178405,0.396628511708311,-0.162407192655517,-0.14427275865463,156
-0.458936712815411,0.914186318433033,-0.172841305570136,0.188118336294187,157
0.520039102383067,0.741163077259984,0.282669878334378,0.424327567272123,158
-1.08652419700535,-0.704373727955365,0.752049371007738,0.527310230686964,161
-1.40325861815017,1.51725334885968,-0.426454811690742,0.179513198147854,162
-1.18217671618205,1.62487383115308,-0.230847122187674,0.277449238201798,163
-3.80594327711861,0.0793434541100025,1.08638650016192,0.455335963604103,164
1.46031254370415,-0.0517166685759059,-0.142389156076037,-0.0579296187853266,165
1.93690094800039,0.106871263911738,0.377494319078422,0.680267393432648,166
-0.0620537167111179,-1.24279054718976,0.457832943603673,-1.07031895470794,169
-0.440354991581727,0.556095287269737,-0.123884495796776,-0.809016202205971,174
-0.563380100720504,0.725073327147868,-0.356867432612329,-0.0509349679343119,176
-0.501756446638373,0.223789532363423,0.401731882959428,0.893269259315308,177
0.396804123218527,-1.14230967266312,1.58100608918927,1.79506940760779,179
0.233993748544068,-0.0527729233830764,2.06472464413168,-0.314612088306632,182
-0.655474431417957,0.28941682890609,0.325240324489811,0.388291527176406,187
0.186997351644198,-0.991606435644515,-0.125945278622596,0.237563548888796,189
1.9025186516557,0.219207239278966,0.736754063838753,1.11950523328465,191
1.2693267087828,-0.178504300651023,0.140419814886787,-0.308844002980247,192
-0.0353105728091689,-0.316874212999627,0.0728142801394155,-0.128699543311093,193
-1.40493056045299,0.469408641711984,-0.488027757732552,1.0625079993952,195
0.776234537622462,-1.12480989346736,0.410706911156905,0.615026161307063,196
1.10992596159265,0.364000817997991,0.696015647080064,0.861894410430713,199
0.402401305399051,-1.5171953803707,-3.9793706106359,1.60458829187328,1
-0.179813687216403,-0.956546714623625,-3.99867140699831,0.0914753392208515,2
0.16809541979142,-0.438066896681113,-2.33714042448145,-1.28875977238346,4
-0.690373900961384,0.498578904473259,-1.12956908600456,0.327941035039283,6
0.77923458400094,-1.0973328612716,-1.35037454998695,1.09588499305044,7
0.505576715934264,-0.344652576758526,-1.50761196136108,-1.28801784618537,8
-0.258118244374578,0.624484635204754,-1.80732245896857,-0.2852202338939,9
-0.950620876274373,1.16025863455166,1.49001285533028,-1.11864706776422,14
0.433714162704984,-0.365605679732208,-0.452839417477469,-0.291628725511849,15
-1.22568958010279,-0.706684622704433,-0.792798313173366,-0.85398977184539,16
1.39193652534073,-0.271608247953375,-0.405155454364341,-0.148978427746405,17
0.0397028082992335,-0.870272910202627,-0.813617764291402,-0.855992827217562,19
0.882923787878022,0.664892312390062,-0.600789086990252,0.0361976187540286,20
0.619368541674571,-0.861830084382805,0.139248401603666,1.27702588325167,22
0.250592718523685,-0.79294321396175,-1.23683337721965,-0.000687761964430138,23
-0.0527826433254865,-0.416885025805135,-0.735824158359349,-1.99062628073568,24
-0.530441536130508,0.172366507565417,-0.602784497756659,0.235660423299202,25
-0.620819918839922,-0.282023199157296,-0.18598100793984,0.289674044821125,26
-1.06286412339082,-0.517818627084561,-1.15616673099539,0.886053832445731,28
0.60882692177679,1.77969484317878,-0.4108487883546,0.100104174502835,29
1.32102146985689,-0.380731411663185,-0.372059419117038,-1.36580352123543,32
0.893093666340547,-0.482635421204405,-0.365229669614653,0.667650566793813,34
1.09962510585656,0.978366734011954,0.00452649071718737,0.459147275037421,35
-0.0776981505559767,-0.379889916669175,-0.52822678029653,0.901869121233171,36
-0.119565279581421,0.504381482373818,0.136466025480944,0.358510919309238,38
-0.686621004717456,-0.281643303689716,-1.05569617649301,-0.0603544451066596,39
-1.27630611776897,-0.352677542544587,-1.13920880240613,1.01993659804754,40
1.47634284838526,0.135646192724334,-0.535559278345514,-0.015623626833959,42
-0.252219985336171,-1.07800795175632,-0.591176977212856,0.555366489042234,43
-2.07730872202056,0.123384991395373,-0.424206806855365,1.04645914529577,48
-0.501949829177557,-0.356393162887602,-0.89870851044388,0.111738265863818,49
0.726493550576165,-0.602692237813299,-0.260572667100157,-0.999234930363686,50
-0.220878065224897,0.0848625930307307,-0.439780239655763,-0.514726826721258,51
0.836496657632258,-1.02847134741275,0.0946998904444925,-0.393140912829394,52
-1.84226516589502,-1.35033437864487,-0.337586370123073,-2.33263677586901,54
0.523380120477902,1.03405712979293,-0.312439737693358,-0.758439520516345,55
-0.921537431320132,-0.525442952597996,0.489570723940403,1.48998756883557,58
-0.534038914931632,-0.444677405727753,-0.91193415759957,0.705839513353278,59
-2.44719286024861,0.903170196339053,-0.50172908234914,1.20763013179799,60
1.20104174409906,0.551898124781068,1.10622831526215,0.015156139883818,61
-0.165233735431018,-1.10230096851547,-0.168032449296352,0.735973680213231,62
1.29049009523766,-0.991650992581816,-0.570914118662377,0.359891958662232,64
0.0413158668530739,-0.553262187430412,-0.66788783929237,-1.67014852991284,65
-0.132482409376886,-1.29071436006449,0.163605089837218,1.41623485091027,68
0.420307529763217,0.500756034932292,1.32018166927969,0.771371984150219,69
0.822160321230542,-0.73930198299464,-0.285217027127809,-1.43347276905734,70
1.15443702746729,-0.61284260160312,1.50236875056352,1.09774021549653,71
-0.149566474905543,-1.08441919527459,-0.520082055059065,-0.402331954617105,72
-1.58185255281251,-0.433738842694109,0.157490942808499,2.08540391097692,75
-1.71713676425175,0.108156430695526,-0.427284549102203,0.923690052116907,76
0.689544690566647,0.837247225001256,0.222753535706373,0.0345483285150491,77
0.806047822558192,-1.00835159332311,0.977345639004774,1.99498013773963,78
1.19232441399242,1.10949396888591,0.194552186299056,-0.0841657496372623,79
-2.05678249954427,0.258067293277296,0.0188442005686764,0.977154403425992,81
-0.792069035454091,-0.308170781817696,-0.337076933779267,-1.70901822538486,82
1.49676890153066,-0.766119170165802,0.341999702981125,0.464933570049238,83
0.427060612654187,0.237912459403313,0.952854903599695,-0.0994874613547707,84
-2.89746369273322,5.39545523629025,0.139340960318466,-0.174092523477889,85
-2.86699095652834,-0.0627674652579096,-0.900770739421254,0.564015074708686,86
-0.249398472637162,1.13308284616674,0.111409763441723,0.148760796172311,87
0.67533730685096,-0.412031900907543,-0.553128279363786,0.199819597034145,90
0.940240053974191,0.724093974342806,-0.597000931850586,0.223944534095433,91
1.06027567245607,-0.464410184295125,-0.451795908897829,0.0939021016262867,92
1.41268901726069,-0.4492727518144,-0.178493265648558,0.554578668183085,94
0.6449491778976,-0.16005558038966,-0.409308283910976,-1.29076603632893,95
-0.0885959333364626,-0.869435521038504,0.797210377205029,0.512053379333639,96
0.600696340796615,0.83083193172695,-0.497005253828162,0.413579405490945,98
0.264308785436131,0.795901885824386,-0.0147025983186528,-1.67247555863734,100
-3.34604862204726,-0.512070309506181,0.18207688581985,-0.965240682777764,102
-0.465803250471212,-0.193226361442568,0.529460514298885,-0.828470440932498,103
0.237201626941594,1.41563644826138,-0.32375836814356,0.920127332951443,104
-0.746324591308897,0.734189474203318,0.157260044486198,0.502150833510383,105
0.861803938466994,1.29691228103942,-0.214478885083209,0.321965885519049,106
0.365927742385221,-1.11778465360506,-0.171897535936762,-2.36757946921133,107
1.43649167546078,-0.157792108319469,0.489822573955197,1.32629830466868,108
0.53234253650512,-0.55239615006739,0.369416287068223,-0.668108735613967,109
-0.419272173422668,-0.903445877683315,-0.323752340775678,-2.43845810884969,110
-0.778903595743864,0.0976731106295187,2.69330491596339,0.630373479187901,111
-0.245804199200494,-1.00051492073009,-0.455649467224578,-0.578070189316556,113
-2.5545697905998,-0.598338807438799,0.280350588382826,0.923583057283646,115
0.499779208041992,-0.625085512448925,0.0573147181464243,-0.322978037105743,116
-0.469891198443833,-0.0653696496168127,2.46816063963455,-1.61265775658063,118
1.23261812480834,-0.504076736385026,1.41253866244342,1.87325423429598,122
0.227263427750368,-0.525894835630048,0.0486580180670913,0.279389242483666,123
0.774086642187291,-0.755675369910632,-0.352778382308258,0.344678183799886,124
-0.56331360879306,0.919053614881241,0.378378126970675,0.443466969389719,125
0.216130858550293,0.363671731791665,0.127746047145478,0.669207658731166,127
-0.165686096508263,-0.800573328603809,0.536147249089932,-0.517033061849744,128
-0.858632163787932,-0.602757049260276,1.15634592792203,-0.840580371578153,129
-1.51601903598302,-0.79256540264599,-0.169170833077904,-0.131921545220188,130
-0.216415031528774,0.44993341345075,-0.147251458430051,-2.0294815254401,131
-0.245566282284235,-0.467124010276271,-0.582249385892308,0.824514333135661,133
-0.0953097170088002,-0.605066001976809,-0.482299304438605,-1.212436150732,137
0.677938863653793,-0.684703735662239,1.05363652838825,1.42585154805184,138
-0.79544317902987,1.03872345064556,0.431384195417224,0.273579561991679,139
-1.51305082334951,1.46788052389658,0.764368161131605,-0.0523108685794706,142
1.15599576945683,0.193777777085246,0.629848507378105,0.107432844373561,143
-0.876259614486083,1.28150830872747,-0.371250555356538,-0.226389374059136,144
-1.20775305128102,0.0233434418219481,2.08833612495678,1.18361269632542,146
-1.18713937543615,1.6939181216861,-0.178221285069624,0.293858206412205,147
0.0132467809856454,6.16217466005575,1.33142972726534,-0.676809380330655,148
0.246382517557445,-0.221210918465655,0.0314554588961621,-0.537651856404634,149
1.21385924979192,0.228990895392023,0.415893590751247,-0.498780728166013,150
0.891539634770743,0.458046740639923,1.29099420173451,0.312425361579392,151
1.75834296292032,6.07866932698168,0.483603458923227,-0.848091372712278,152
0.816073852691328,0.132478359843523,-0.122521519990182,-0.0367932499063286,153
0.293138078280525,2.92517408115292,-0.650871273518892,0.0803876003921134,154
1.0321512583893,2.90293696370712,-0.430111949687912,-0.197527853678437,156
-1.51400366132887,1.7401447055948,0.32100625954043,0.284397291132042,158
-0.647625626586264,-0.902434627078568,1.40039299240964,3.23756211943599,160
0.907466143203955,2.63538844370267,0.309595055282924,0.629919645244626,162
0.215406325799241,0.22702325313786,1.55792121018917,-0.48062454861569,163
0.925487691730965,0.523177523791671,-0.394461671824319,0.0733338676494625,167
-0.941106164238101,-1.18265744174498,0.184797494425978,1.49912643168374,168
0.423424762899863,0.7962314354296,0.697023033608463,0.69522175402355,169
-1.42044700663371,1.57151700161525,-0.0188653728977186,0.214413161402933,170
0.0868753175975125,0.1360346243956,0.0321568215490305,-1.51243924584564,173
-0.477429833480917,0.96685579683764,0.302525773049375,0.224869009089087,174
0.854966881745033,-1.63739885227392,0.668069165391257,1.96226214038089,175
0.499456233840877,0.140385527432289,3.24609541146696,-1.01737043799549,177
0.08284736722147,-1.20953603152232,1.43095102916713,0.151326843604487,179
-1.77510374357715,2.25701760079948,-1.13931559223514,0.185404774443418,181
0.583927684779196,0.72022824780457,0.0836898289862401,0.252915129244112,183
-1.9493119017011,-0.479311109857296,-0.43183707891952,0.581995912596856,184
-1.42271301641068,-0.584724261910647,2.01521111162151,-0.504540912748846,185
-0.527713467544645,-1.27588333385866,2.17131099140675,2.68584749035451,187
1.24589922486033,2.46224055307491,0.00922445763840021,0.496424722146511,188
1.30372545716605,0.540789171832391,1.35389702408335,0.421260773679022,190
-0.268408195130605,2.01325130549785,-0.258597356151403,0.791640130950777,192
-0.502993675889491,0.297267004390652,0.472286046200925,0.903526323981563,193
1.05910336155219,0.719802511770981,-0.58848603718936,-0.146255885530004,194
-1.00447050598373,-0.0577428243615813,0.872668689645681,0.930105874188516,195
0.337667029169655,1.59731502692966,0.108360469818283,0.329915623181715,198
-0.85018519425738,-1.20758220059238,-0.242945721354281,0.458436309610224,199
0.486736941558867,0.0760715071552167,-0.336311551050876,-0.174548991146809,200
0.72452174786731,-0.742353648031515,-4.19957378794878,1.02216633972841,1
0.0910855602050683,-0.73550203669792,-1.94941944829446,1.33937991093602,5
1.58765992448503,0.0147355022889722,-2.3683418050625,-0.01571142703331,6
-0.0912841881774771,-0.121816437841127,-1.924983432536,0.502945924842585,9
1.12533240225322,-0.578074750034717,-1.85880529474882,0.317384587199429,11
-0.683384737418373,-0.681698382778624,-1.48373666381213,-1.08077628242791,14
-1.40292629992829,0.236035200600994,-1.30420567449614,0.467010242320736,15
0.956449864711387,-0.613570652801213,-1.18708811267032,-0.610908083758791,18
-0.759035594858471,0.431297571233385,-1.13854646706827,-0.958025890564463,20
-0.284025687032225,-0.848475990659759,-1.38076568233352,0.253569688598831,22
-1.35144155983815,0.195168067791627,-0.933106369632663,0.347439906430761,23
0.573363212718741,0.193423917009569,-1.21923353044391,-1.1323809748932,24
0.0644250261458686,-0.265178440505346,-0.435096748091266,-1.97107243675784,25
1.19970830590922,-1.40219786611422,0.148996345294922,1.99804430090848,26
0.5636602798351,-0.437477859940635,-1.12965611798676,-1.48082932355378,28
0.146675824829534,-0.383766862454527,-0.48098669756924,-1.44643410024601,29
0.736586970161101,-0.329941253016162,-1.02597423151624,0.570906807565232,31
1.20206236522515,-1.04782361508906,0.216180082043245,0.975745997421904,32
0.521943611582891,-0.466151511108435,-0.278598087521063,-0.0399320673491343,35
-0.850033694938881,-0.546445826157231,-1.06785956421315,-0.576838187542002,36
1.19749506937743,-0.794325424788359,-0.834703570665174,0.635776686564878,37
-0.116455275602609,-0.897238848030561,-0.61279440504564,0.529942371540144,38
-0.108568193499658,0.452512697113894,-0.681828500341956,-0.254661345142491,42
-0.195092717815904,-0.973311676215424,-0.438696772715235,-0.908223400470643,43
-0.0505518642211421,-0.154862001544284,0.0673012488503831,-0.529933932243174,44
0.225677606992552,0.718431043157219,-0.868623147132465,0.591961305940985,45
0.100332229620665,0.118896635531904,-0.22513828700451,0.0297369984214545,46
0.667111228821257,0.0395052960966489,-0.371851561614262,-1.79158427663852,49
-0.0609398364174042,-0.0437633241615687,0.212319929341565,-0.578426654443791,52
-0.456244001124439,-0.700809325277699,-0.113287577733371,-1.9308612869774,55
0.243615118790542,-0.247895848392964,1.25960387311527,0.231116303646019,56
-0.316589386750137,-0.493682437386764,-0.279475618950946,-0.528758897373029,57
0.248699975789696,-1.31042062469219,-0.311802467806461,-1.60832774990765,58
-0.764280597722918,0.0581656649030244,-0.448679098830811,0.0210353849194964,59
-0.199829702950843,-0.703682426679893,-0.706075279420585,1.02021320120933,61
0.369330094898823,-0.185700954818793,0.0981728620919638,-0.908286535689512,66
1.04284246109862,0.395034649874504,0.1140972482302,-0.00350855397285967,71
-0.672671919939236,-0.668516679494645,-0.458811770042344,-1.70247330048436,75
1.06845834092257,0.0203633825552245,0.348311590370726,-0.829279738392235,77
-1.49476514955091,0.246463324069512,-0.355360257007463,-0.229182068387829,81
0.0786519702265961,-0.850800897659679,-0.412407701042239,-2.17367559501638,86
-0.189242633773034,0.104227895646594,0.0604628520668487,-1.66233200735011,94
0.0715608324406537,0.34267403191853,0.818236300675542,-2.35387906632779,104
0.416087935733869,0.0766741783745031,-0.0909921424213162,-1.47673826048925,107
-2.81041432010833,-0.388294651429364,1.34096722274103,1.27611170021492,108
0.270547389391806,-0.732325894079641,0.818203982050839,-1.37072898421688,116
-1.61183920557297,-0.412385399395785,-0.670513666271822,0.836413390761072,117
-0.518604802422559,-0.210936279256966,-0.301518624252118,-0.551488177560043,118
0.49098542410993,-0.0511568913110591,-0.771178033357388,0.187263652848964,119
-0.617847327182273,0.59600860540259,-0.619207941104829,-0.0838621107929342,120
0.703007221994576,-0.0667356610269738,-0.243873155156659,-0.0860568901599355,132
-0.352653150891651,0.451778788729294,-0.449241661974787,0.218439305179527,133
0.538218478420724,-0.420951893235144,0.705038605712256,0.801766972912617,136
-1.53316951532293,0.303976657970446,-0.270094041344769,-0.0966603568551847,138
1.87742691796899,-1.18630075984104,0.157839709523632,0.407299707688453,140
0.340289907631326,-0.941407625676358,0.0873754890224805,1.21877634211996,142
0.265186590329551,-0.518639586296326,-0.429434518869963,-0.560371708650294,148
-0.799189842888526,-0.209267653210171,1.26911488333271,-0.884078620164645,149
1.10013149314718,-0.138724675435625,1.26865563635969,-0.901188649443265,150
-0.137049607699419,-0.316688324722249,1.08717678435928,-2.51920384327797,155
0.343440982894446,-1.32602372475208,2.73048535745682,0.198717884048224,159
-0.0301263180182852,-0.74723592983011,0.691913376564714,-1.86773161208831,160
0.462016696272274,0.736899005359651,-0.194475157279185,-1.70050264493392,167
-1.42158033272028,-1.98468383619432,1.82627151465673,2.6849003612427,168
0.565472665552024,0.489530329269415,0.718661710306446,-0.0386039562349787,170
-0.392362600196855,-0.472504836942588,0.801310901063451,0.109670777842055,171
-0.24952857719839,-0.463669721806932,0.0809879031483876,-0.00524540472547991,173
-0.678697222237166,-0.306914609755675,0.924223428508689,0.455253266329852,175
-0.188727954546286,-0.423328230608801,0.228285720783216,-0.497831972202381,178
0.893525929446924,-1.0775211081746,1.51060200915215,1.81297324834796,180
-0.495380770699186,-0.499470790597028,-0.493375794754905,1.12239398072991,181
0.0463689429711859,-1.22331505202828,0.25977580470475,-1.56923762249757,183
0.345734316933714,0.208259432429227,0.221883810068068,1.46572298878906,184
1.34911442291568,-0.248225763678874,0.127085237361485,0.043384457159801,185
1.25414040770396,-0.638416630643244,1.20638975298698,0.810500163663723,186
-0.542813499671164,0.5050720241387,1.87586508212447,0.13604018502592,188
-0.0133663762944352,0.918894264006183,-0.585282895659456,-0.590937637300466,190
1.68272956413983,1.79582004164991,-0.0765188719887068,0.173408132074701,194
0.582026925352919,-0.11188091029875,0.300261158262691,-0.722776072938657,197
-0.588970424668111,0.195454548067301,0.401315842410047,-1.3960927119303,198
0.530136902060957,0.459170342565135,0.626377263787346,0.822316256089699,200
-0.00220760570942802,-0.316813473717037,-2.94399066428437,-1.24880579581254,3
0.102257443303643,0.0383253747876427,-1.9093395870442,0.936037613664944,5
-0.0988519695125481,-0.243315428033082,-1.09750065528729,0.0632766719441936,10
0.684228989926595,0.3225703730449,-0.893780880619348,-0.419436234021182,11
0.852512995889113,0.189514609758129,-0.460500248187201,-0.377571192785735,12
0.507553740571502,-0.596039151111387,-1.29043440536742,0.0792815877975383,13
0.138730074706838,0.237049785748169,-1.29135449831265,-0.280263100553426,18
0.95811313601268,-1.04269212270115,0.212557401576933,0.321082183285378,21
-1.2434529366269,0.673845052900996,-0.579455168349543,-1.72900526456983,27
1.24422559058275,-0.415004062324274,-0.904588469368172,0.331240319745014,30
0.515269066523568,-0.332392821868582,-0.450308661473934,-0.523795840052188,31
0.866942391381266,-0.475095223983487,-0.279399188003003,1.06697279870776,33
1.22354214984415,0.267378207021316,-0.378828910339466,-0.0704441251677563,37
-0.478544709228999,1.37084866413543,-0.263556338682338,-0.446927049237235,41
-0.566962479896565,0.194869423153672,-0.11548926768629,-0.0920873610381002,44
0.963252448316222,0.0509201479096127,-0.0944202271504649,0.538246476962585,45
-0.661739464262071,-0.58168775602011,-0.062234181370225,-1.11339643048083,46
-0.0220550103225557,0.209746308776358,-0.156384002336675,-0.945682117904502,47
-1.08586184285317,0.0289634004881249,-0.564451109870835,-1.97921638569099,53
0.249580425612933,-0.4236010016593,-0.139181645825944,-1.11954844853336,56
1.12182910358655,-0.456493446866871,-0.565612658523268,0.0405581045301697,57
1.17360285845818,-0.295837414285457,0.0458898629972934,0.775618465627003,63
0.929699121255252,-0.756694081076217,-0.333956548696438,0.00656840005950047,66
1.69043082176005,0.210735158045336,0.421078310287603,-0.186306912872619,73
0.92013771244697,-0.706168693910492,-0.560602289026411,0.0687249113112206,74
0.698930202832867,0.391078369157585,0.413176497438832,0.605098236702034,80
0.226827289539434,-0.193359832419117,2.03305810888329,0.263861696314006,89
0.24134038451843,0.063640559058183,-0.0403976462948302,-0.269140273180219,93
0.311998496430672,-1.28876431914588,3.14461476602281,0.25684776432713,97
0.10899088147483,0.436476827916828,0.26510483211247,0.331885620616377,99
-0.711552224544445,-0.0474919033959422,-0.283040890741176,-1.02192310069612,101
0.207530665068622,-0.565222756235829,-0.402249623191225,-0.778978070490766,112
2.1701998159656,-0.132781332594484,-0.531501165869397,-0.557385668743902,114
-0.729403611606612,-0.479657699365724,-0.0538932402290815,0.586829838891148,117
-1.13203503465245,1.6542483101351,0.161278723687322,1.62896612781975,119
-0.36997973088499,-0.157332561663907,-0.0464270221942585,-0.248648583429629,120
-0.653595271945702,-0.374436079658291,1.65726223189225,-3.20950375485972,121
1.37134289869214,0.518192547566548,0.65047766317552,-0.448694336997627,126
1.36921538571351,0.197267935662826,-0.3571426232281,-0.0427596372092842,132
-1.33013765987905,0.294774776773472,0.482639973230372,0.315400352767178,134
0.154842549967061,1.12149729945202,0.311026179994507,1.11437925237442,135
-0.038672863689682,-0.295969161933086,-0.441785296142749,0.0501931237112157,136
-1.3103376266879,1.1569799784218,-0.168433867041196,0.826761284437246,140
-0.816399775923947,0.899767828288568,0.110320347554897,-0.724779342844932,141
0.508278899684326,0.507908839634551,0.95522897633644,0.865158118852238,145
-0.0716077572559543,0.062487734050674,0.709368500026019,-0.962249346175434,155
0.153151562179544,0.21076123976734,0.10162626235663,-1.1647007363303,157
0.527643736148507,0.416824754331597,-0.310975935434126,-1.65507826519626,159
0.608468615018435,-0.801787734158483,-0.00800931063812991,-1.22395761971189,161
0.0729503400454124,0.396859577101648,0.998651498862949,0.126055987029657,164
